drill_id,mic_type,mic_id,position,sr,filepath_wav
03,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\03\03_ultrasonic_ch1_int.wav
03,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\03\03_ultrasonic_ch1_int.wav
04,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr1_ext.wav
04,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr2_ext.wav
04,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr3_ext.wav
04,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr4_int.wav
04,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr5_int.wav
04,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr6_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr1_ext.wav
04,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr2_ext.wav
04,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr3_ext.wav
04,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr4_int.wav
04,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr5_int.wav
04,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr6_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr1_ext.wav
04,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr2_ext.wav
04,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr3_ext.wav
04,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr4_int.wav
04,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr5_int.wav
04,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr6_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr1_ext.wav
04,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr2_ext.wav
04,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr3_ext.wav
04,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr4_int.wav
04,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr5_int.wav
04,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_common_Tr6_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
04,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\04\04_ultrasonic_ch1_int.wav
05,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr1_ext.wav
05,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr2_ext.wav
05,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr3_ext.wav
05,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr4_int.wav
05,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr5_int.wav
05,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr6_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr1_ext.wav
05,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr2_ext.wav
05,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr3_ext.wav
05,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr4_int.wav
05,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr5_int.wav
05,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr6_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr1_ext.wav
05,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr2_ext.wav
05,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr3_ext.wav
05,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr4_int.wav
05,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr5_int.wav
05,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr6_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr1_ext.wav
05,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr2_ext.wav
05,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr3_ext.wav
05,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr4_int.wav
05,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr5_int.wav
05,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr6_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr1_ext.wav
05,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr2_ext.wav
05,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr3_ext.wav
05,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr4_int.wav
05,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr5_int.wav
05,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr6_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr1_ext.wav
05,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr2_ext.wav
05,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr3_ext.wav
05,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr4_int.wav
05,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr5_int.wav
05,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_common_Tr6_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
05,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\05\05_ultrasonic_ch1_int.wav
06,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr1_ext.wav
06,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr2_ext.wav
06,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr3_ext.wav
06,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr4_int.wav
06,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr5_int.wav
06,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr6_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr1_ext.wav
06,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr2_ext.wav
06,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr3_ext.wav
06,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr4_int.wav
06,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr5_int.wav
06,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr6_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr1_ext.wav
06,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr2_ext.wav
06,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr3_ext.wav
06,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr4_int.wav
06,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr5_int.wav
06,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_common_Tr6_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
06,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\06\06_ultrasonic_ch1_int.wav
07,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr1_ext.wav
07,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr2_ext.wav
07,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr3_ext.wav
07,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr4_int.wav
07,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr5_int.wav
07,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr6_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr1_ext.wav
07,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr2_ext.wav
07,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr3_ext.wav
07,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr4_int.wav
07,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr5_int.wav
07,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr6_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_ultrasonic_ch1_int.wav
07,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr1_ext.wav
07,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\07\07_common_Tr2_ext.wav
